,Unnamed: 0,citingPaperID,source,string,label,sentiment
83,4842,d937bc4d0722d5b45366b3c4dfde4732224bc048>9200a75534f44836ca7651c9d63d11b884947fa6_1,explicit,"nigriventer venom, and is characterized by the inhibition of L-Glutamate receptors and their insecticidal activities [19].",background,neutral
84,5379,c59ddc8188018f5a7ae68ec962f695689f527a39>None_0,explicit,"This confirms and extends the results of Connelly et al. (2005) and the work of Berninger (1999), among others.",result,positive
85,5210,db88b652c31438045a3c781cc1cdf032efe857e5>9128005934a59b506fb1b028187865924451607a_1,explicit,"We also hypothesized that ongoing selection for seed size will have resulted in a narrowing of seed size variation among populations within bioregions and among individual plants within populations in the most arid and unfavourable environments relative to populations from a more favourable core habitat [29,30].",background,neutral
86,3940,f781c198aa27cadfaeb6537e454dbb507ccc776d>1682be6f1a8359b4657819b4806cfdeda33b64eb_0,explicit,"For source coding and rate-distortion coding problems, polar codes have been shown to be competitive with the state-of-the-art methods [2], [3].",background,positive
87,5828,ec960219d5879406ceff96099bceee4a0f3a1912>a74f9d9109cfab3efe4abae57cda36af58aa21e1_0,explicit,"Similar results have been reported by others (Tassou et al., 1995; Del Campo et al., 2000; Skandamis and Nychas, 2000).",result,positive
88,4463,15ac5bcd9ca900dc948e969558670084e3d560e0>5297cce880dad7881b5f4c16b683f971363f009a_8,explicit,"To date, most of genes involving in HM uptake, transport, sequestration, and detoxification in woody plants were restricted to Populus (Marmiroli et al., 2011; Luo et al., 2016).",background,neutral
89,7672,caabad5f9f9abd5bb9283ba9d522edbc9608f667>95bcb5593a8916440df60caf5730640d766046d6_1,explicit,"Surface air temperature data for summer (SSAT) and winter (WSAT), to the nearest 0.1 °C, was collected using the WorldClim database (Hijmans et al., 2005) at every degree of latitude.",method,neutral
90,4407,849c3f1c3b687ccca747a4f5c4eeb72fce490ddb>7cf269c7a1086fec53f4ace95010a6b6e4106616_7,explicit,"synthase (PaKCS6) (Khadivi-Khub 2015; Balbontı́n et al. 2014, 2013; Kasai et al. 2008; Huang et al. 2006; Lu et al. 2006; Wang et al. 2006; Moctezuma et al. 2003; Schuch et al. 1991; Peet 1992; Cuartero et al. 1981) have also been identified to be closely associated with fruit cracking, which also shows the importance of the fruit pericarp in cracking.",background,positive
91,6594,a987290394cf4476ea4f55f3f7bb427ff5cebf34>0c610357d8682ecc3239863bf0ccf9c8d9090381_13,explicit,"The highest deposition of Fe in soil could be due to its long-term use in the production of machine tools, paints, pigments and alloying in various industries of the study area that may contaminate soil (Yadav et al. 2013).",background,neutral
92,8001,d8a0715ca3e004b4e92f4ebf02ef39c45106ec50>15d47a35e929ec108f47d8dcfd07b2de0c064b10_1,explicit,", 2002) and hydroxypropyl methylcellulose (HPMC) (Kushida and Gotoda, 2013; Miyazaki et al., 2011) or enteric polymers such as hydroxypropyl methylcellulose phthalate (HPMCP) (Miyazaki et al.",background,neutral
93,3743,592415513225f197fa3f1297976db0c2aa1eaf8d>7db0d52a5ca00318402fb6742e940d6cce287a17_0,explicit,"The results obtained in our study agree with previous clinical observations that have failed to detect a link between administration of exogenous glutamate and clinical neurological injury in association with cardiac surgery.(11,12) The results also argue against a role for exogenous glutamate in the evolution of subclinical neurological injury.",result,positive
94,4155,b4579f102e11e42213c9d6255a83b95106f933e6>854c95b8ec92659f66945664859db55f1c8b566c_1,explicit,Anticancer activities of antioxidants are investigated thoroughly revealing the most common mechanism of action as the fenton reaction in which antioxidants at higher concentrations act as oxidants to induce apoptotic cell death in cancer cells (Matés and Sánchez-Jiménez 2000).,background,positive
95,2915,c762e198b0239313ee50476021b1939390c4ef9d>1976c9eeccc7115d18a04f1e7fb5145db6b96002_6,explicit,"The data sets we use are publicly available from two widely used knowledge graphs, WordNet [37] and Freebase [3].",method,neutral
96,75,0d16e1ff081f170337e530014df950ac5a5e83c8>f050627e5d20b53029f1d9fd334276ead4162e53_0,explicit,"Our results were consistent with the findings in the literature that visual impairment is common among patients in rehabilitation facilities (Cox et al., 2005; Grue et al., 2009; Lieberman et al., 2004; Lotery et al., 2000; Park et al., 2005; Squirrell et al., 2005; Wainapel et al., 1989).",result,positive
97,2356,d5be0ee66c527b78a82e87b0a1ad23459f717fc5>fa0627b09f5646b56da0ef8abef6ff0a421c2f4d_7,properNoun,"In brief, a stratified sample of 40,523 addresses was selected from the smalluser postcode address file for Britain, by use of a multistage probability cluster design, with oversampling in greater London [11].",method,neutral
98,7071,cf82d977a64226a15cca9fc0eea7de1e0078ce29>efe167e81022b9fb2b41ea7de996515c26f94838_9,explicit,"It is common for individual Streptomyces strains to have the capacity to both produce and resist inhibition by many antibiotic compounds (Challis and Hopwood, 2003; Davelos et al., 2004a; D’Costa et al., 2006).",background,neutral
0,108,44b5a8fde9f6c45652d642ac9d27ecb12d755ce7>a790aabb1b75ce456b0d6e7f9a79a48df554b398_1,properNoun,"Among possible explanations is the contribution of sex hormones in the modulation of Tregs.34\nTreg-mediated local immune evasion underpins the second finding of our study, i.e. the positive association between higher FOXP3-positive T cells and the presence of VELIPI.",result,neutral
1,3287,0e4bf03c0e7a18078edc742edf2f356c8b29aace>ddd33219d28357cc57f461c1ff4eed4b99e29416_0,explicit,"The 21 RCTs [15-35] and 42 observational studies [36-77] (33 cohort, nine case-control) were included in the analysis.",background,neutral
2,8116,2f82dfa009bbf2a400908101438bf9a18a87a166>f3e018cc26e36b4af92789494dbe02721f6b9ce9_0,explicit,"The change in the apparent diameter of the particles was calculated using equation (1), where di is the diameter of the protein-coated particles and ds is the apparent diameter of the sample after immunogold-labelling:",method,neutral
3,77,27db8d3a2c85cbc34deef51ce4cd850b431b4b34>a81b383bf01b572d28e1566650d938a6fe414e57_5,explicit,"The potential for BCL-xL to modulate other channels in the outer mitochondrial membrane is suggested by the finding that BCL-xL regulates the open state of the mitochondrial voltage-dependent anion channel (VDAC) in synthetic membranes (Degterev et al., 2001; Vander Heiden et al., 2001).",background,neutral
4,2976,b14d9802f95d696cb7f976988cf874e8f1273749>a4cb5a9cf95f98553274f618c6583e8d1b391702_0,explicit,"Antidepressant-like effects were measured using the tail suspension test (TST) [20], with minor alterations [14].",method,neutral
5,1148,b8bffa786710b52c95201796bade07fc2ad3f38d>0049b630e0bf4b14e76e36615c33aed0c39c3dd9_2,explicit,"Both problems can be solved in polynomial time for strongly chordal graphs [6], comparability graphs [4] and Helly circular-arc graphs [7,11].",background,neutral
6,8141,d21ed6a2508cd5081910f966da8ffbf8a601436b>51523a9c19398e4ee1aaed797506b4b14244b510_0,explicit,"In addition, both sustained and selective attention were measured with the Continuous Performance Task (CPT) [21].",method,neutral
7,2147,bd8d902558bfa6f3f676974381700a98abff3dc6>321c03aa26a2d121863a96a5b88f4a443c53a500_0,explicit,"These results support the previous study in the M. fascicularis (Ruiz-Herrera et al., 2002a), where 51.14% of chromosome bands where ITSs are located express aphidicolin-induced fragile sites.",result,positive
8,4619,dbfdbba44c6c2e8a9a2f40f3ba13efc440d56e14>368f3dea4f12c77dfc9b7203f3ab2b9efaecb635_0,explicit,"Training: We built separate directed word alignments for English→Arabic and for Arabic→English using IBM model 4 [19], and symmetrized them using grow-diag-final-and heuristic [20].",method,neutral
9,6935,9462acef826a6b495fe8fb281660ee4418bb840e>21aaceb3fc27e8cc831e25191d967daa0d8962bf_17,explicit,"A poor performance on the FCSRT has also shown a high correlation with atrophy in the medial temporal lobe (Sánchez-Benavides et al., 2010; Sarazin et al., 2010) and was significantly associated with cerebrospinal fluid (CSF) AD-biomarkers (Wagner et al., 2012), increasing the validity of this…",background,neutral
10,2996,9fe8c13205649922f73b6e784784995c3fac0ce0>465ee1982bfab0a313092fcfafdc73d23df76456_2,acronym,"To further confirm the EMu analysis, we also analyzed the same set of tumors with NMF [16,17] and found nearly identical signatures (cosine similarity 0.9988 between the EMu and NMF AA signatures) and similar estimates of the AA signature’s contributions for these tumors (Figures S8 to S10 in Additional file 1).",result,positive
11,5888,c24645826ecf07e7a064bb606157168f9ef792e2>ba480ce512aba288b1f259d2e4b1340915f4e541_8,explicit,"In view that PFD changes mouse liver glutathione S-transferase (mGST), glyceraldehyde-3-phosphate dehydrogenase, carbonic anhydrase III and Zn superoxide dismutase (CuZn-SOD) contents [42, 47, 48], we wished to explore whether it affects other cellular antioxidative enzymes.",background,neutral
12,2048,638fafc27d5b0d7c5cd719bd3ba51bec9db4bb5c>35c1ae44da7ca399aaeb11e6c80fc371f8c8aa92_2,explicit,"Patient related factors Arrhythmia / Atrial fibrillation [5, 9, 16, 20, 21, 28, 34, 35]",background,neutral
13,5768,b039291c4b41c6c735b7e443cedf89e9f6cac95e>d7a4025a169b089ce180cfce339762a52db6d254_8,explicit,"We undertook the present study because recent availability of new fibroblast markers has reduced the difficulty in addressing this issue (7, 8).",background,positive
14,5808,e1e288b90043ef702b7a409a9139a7bcc89b5043>e16c0a9c55ed7fd3bc7e4fbe1408fa4034ad3c51_1,explicit,"Electron Microscopy and Immunolabeling\nArabidopsis embryos and root tips and tobacco BY2 cells were highpressure frozen/freeze-substituted for electron microscopy analysis as described previously (Otegui et al., 2002).",method,positive
15,7157,bec86d4a4158b2e8d0ba7def7a84f30d46dce28d>None_0,explicit,"[6] and Albal et al. [9, lo] found no influence of the pressure on the volumetric liquid-phase mass transfer coefficient and on the interfacial area, while Sridhar and Potter [ 11, 121 report an increase in the interfacial area of as much as 75% for a pressure increase from 0.1 to 1.1 MPa. The contradictory results of the above-mentioned authors can lead to considerable miscalculations, whatever correlation is taken. In this paper all major studies on the influence of pressure on mass transfer phenomena in gas-liquid systems and reactors are reviewed critically. Points of agreement and conflict are indicated and discussed in order to improve understanding of the mass transfer 0255-2701/89/%3.50 Chem. Eng. Process., 25 (1989) M-98 0 Elsevier Sequoia/Printed in The Netherlands",result,negative
16,1260,3874a1098d1e34b107a9c4ba1a1e200070de15b0>7d253f083d75e9cba4af91751451b379fb5c37a3_1,explicit,"Although PPH is one of the most important types of autonomic failure in patients with PD (Jansen and Lipsitz 1995; Loew et al. 1995; Umehara et al. 2014) and related disorders (Hakusui et al. 1991; Hirayama et al. 1993; Mathias 1991), its predictors remain unclear.",background,neutral
17,1839,b355316ca8197745026ed37301f87b48049246c0>3e131089923c0ad5d22a00c1619b8a46fe3854c9_8,acronym,"Despite a study performed by Cancer and Leukemia Group B (CALGB) did not demonstrate superior activities by higher doses of CrEL-based paclitaxel [18], data from several other phase II studies in MBC suggest a dose-response relationship.",result,negative
18,1191,7ac67ff0f59585ad3b31d22424c2cef72e20a27d>8d588720ea1b676f8b3906b696e06cf64f5b766b_19,explicit,"A previously described computerized force-sensitive system was used to quantify gait cycle timing, specifically the swing time and the stride-to-stride variability of swing time (Yogev et al. 2005; Bazner et al. 2000; Frenkel-Toledo et al. 2005).",method,positive
19,4490,5bd3da496a49bdf01dd9f492ee76a7d90caf4c4d>d459f0f781a7ae7ca9e3afe0d7b62f9a2a6f6ec2_2,explicit,"In order to determine the coding potential of each MuLVERV isolate, the ORFs for gag, pol and env polypeptides were compared to the MuLV references (Supplementary Table S2) (Shinnick et al., 1981; Urisman et al., 2006).",result,neutral
20,2387,fdf8e61876d6db8df40d8a809a6c8ec6e9f9541a>87feadcddffff7ef6a3f0cc4d48bd33fb05758da_0,explicit,"…logistic regression analyses, and those factors had previously been found to be associated with children vaccination coverage in the United States (Luman et al., 2004; Santibanez et al., 2006; Zhao and Luman, 2010): children race/ethnicity (non-Hispanic white only, non-Hispanic black only,…",background,neutral
21,5701,5f94a64d4d62b3df1a5cc9e9a9cc7877fd41ac07>678e84713fdd4677117b339aa36b466b9a877614_1,explicit,"6 See for example studies of Morocco by Haddad and Harrison (1993); Venezuela by Aitken and Harrison (1999); Bulgaria and Romania by Konings (2000); Russia by Yudaeva et al. (2003); the Czech Republic by Kosova (2004); and China by Abraham, Konings and Slootmaekers (2006).",background,positive
22,3588,d44e670d26631ae2ff9e79f10a77e473f55ae2a2>0c6bd2227cbb2c90f19a98b2a00f140e0c299d34_1,explicit,"has shown distractor suppression to have a much larger effect on capacity than target selection processes (Bettencourt & Somers, 2009; Pylyshyn, 2006; Vogel et al., 2005; Zanto & Gazzaley, 2009), and as the effect on capacity of increasing the number of distractors is correlated between VSTM and MOT tasks, we believe that the resources consumed by",background,neutral
23,4056,4a44a5659034938bbffc77273c35a2117d140e21>62ab272a23272232456cf68ac8c06064f945d5ef_0,explicit,"In our previous study of slow regular saccades, we demonstrated the invariance of saccadic latencies with target angular displacement (Darrien et al., 2001) but had diYculty in reconciling the results with those of previous studies which showed an increase in latency (Fuller, 1996; Kalesnykas &…",result,negative
24,3167,1841abd0ed41a73f722a92a3a6a0f64ff08cf60b>0b52f45e6bb3a1d6c4dad07bdb343fd467fe4b46_8,explicit,clutches of eggs and continues as crabs cycle through successive clutches (Hench et al. 2004; Forward et al. 2005).,background,neutral
25,8224,9efcca9d438f63691320ff3b76310792b2784e1d>b581df1506556227e81e469e4920b0524e59d5d0_0,explicit,The C. elegans slow killing assay was conducted as described by Tan et al. (1999a) with minor modifications.,method,positive
26,7053,72f2fc47bc0de3c53f92f0d5abfef1e6de3933b9>c2de000d5652db156ba45ca8af4afac375ef9eeb_0,explicit,"In situ electron transport chain activity was examined in EWAT minces by measuring the reduction of 2,3,5-triphenyltetrazolium chloride (TTC; Sigma), as described previously (31).",method,neutral
27,6856,9b62e34a05c360b66436de3a04a0a8543285f0e4>bc043ebb90992e6a583c3071266b163376a27067_1,explicit,"…inactivation (Charlton et al., 1982; Chaudhuri et al., 2005; Forsythe et al., 1998; Xu and Wu, 2005) and vesicle depletion (Custer et al., 2006; Pieribone et al., 1995; Schneggenburger et al., 2002; Xu and Wu, 2005) have varying dependence on the frequency of stimulation at different synapses,…",background,neutral
28,5818,7ddf111c8ed80fef9a5b87df3251dab589c71432>a91579662e85572e07e151a7cc29ce3f0c28ae89_4,explicit,"The distribution of initial radon levels in the series of 65 houses is shown in Figure 2 , and this has the same pattern as reported by Denman and Phillips (1998a).",method,positive
29,3190,f8a78ea9330b5aecbbcfd352fee546c21de09560>f2e808509437b0474a6c9a258cd06c6f3b42754b_0,explicit,ALI risk factors before transfusion: Severity of illness was determined by calculating Acute Physiology and Chronic Health Evaluation (APACHE) III scores (24) before transfusion.,method,neutral
30,5232,78c563d456fd4c77ffda68fd3a1c15526548d797>1a50797f8fc7c2b2f661703d252913d9b637a17b_0,explicit,"Other reasons for the low predictability of the Konishi equation could be the variation in nonrenal digoxin CL in different populations, reduced volume of distribution, and reduced myocardial sensitivity.(21) The results of our study cast doubt on the suitability of the Konishi equation for adjustment of drug dosage in clinical practice in Chinese patients, which could only be applied in stage 3 patients.",result,negative
31,456,e24d8158b3d046d399b23f212131aba64bc963c4>None_0,acronym,This was supported by the results of multivariate analysis that showed PiB PET to be the strongest predictor of progres-\n sion to AD.,result,positive
32,3561,251586a3cf7540a1201040af2c54dade708ec8a3>0095d6db169b07e48276c816feb9182e36d8a17f_0,explicit,Multi-conformation continuum electrostatics (MCCE) (Alexov 2003; Alexov and Gunner 1997; Georgescu et al. 2002) method was used to calculate the charges of the ionizable groups.,method,neutral
33,6102,43763b0d91805b7beaedd79f44057b7b5ab8f0c9>d499c7c0d3b907c1bf7a6f61c239599c02d5a1df_6,explicit,5 ms than a larger response (Sanger et al. 2001; Roshan et al. 2003) because SICI depends on the inhibition of late I-waves that are only recruited in larger MEPs.,background,neutral
34,4800,4e76d6b98473d7af7d7c946cd9b4e2d110de5606>9d57eaed154045f05a5d6543d72db7db873ab390_7,explicit,"sufficient to disrupt core PCP asymmetry and result in a loss or reversal of structural polarity (Adler et al., 2000; Bastock et al., 2003; Strutt and Strutt, 2007; Tree et al., 2002).",background,neutral
35,5148,67bb8073e431ba1f3902a7d9c9ce97ad6998ce47>ff599c9a2ac46df95bd417864039cc96d32bbc99_3,acronymParen,The electrostatic surface representations of the CRV-ZWE-157 protein structure and the DRBP template were produced by the Adaptive Poisson-Boltzmann Solver (APBS) plugin [43] in PyMOL [44]\nList of Abbreviations aa: amino acid; APBS: Adaptive Poisson-Boltzmann Solver; BLASTp: Basic local alignment search tool protein; CRV: Crocodilepox virus; CRV-ZWE: Crocodilepox virus strain Zimbabwe; DGCR8: DiGeorge syndrome critical region gene 8; DRBP: double-stranded RNA-binding proteins; dsRNA: doublestranded RNA; KSDSSP: Kabsch and Sander algorithm for defining the secondary structure of proteins; MCV: Molluscum contagiosum virus; MSA: Multiple sequence alignments; MUSCLE: multiple sequence comparison by log-expectation; NCBI: National Center for Biotechnology Information; PSIBLAST: Position specific iterated-BLAST; RMSD: Root mean square deviation; RNAi: RNA interference; TRBP: TAR RNA Binding Protein; VACV: Vaccinia virus; VBRC: Viral bioinformatics resource center; VOCs: Viral Orthologous Clusters\nAcknowledgements This work was funded by a Canadian NSERC Discovery grant.,method,neutral
36,884,6e8979e5d809a1a475aa3c8d1155aef92b4b6529>5d5773ee2c824c4219d392faafbfafda88ef6db3_9,explicit,"…of these findings, the difference in thigmotaxis between the selectively bred HOFT and LOFT mice seemed to be a stable and robust feature of these animals, suggesting that the two lines differed with regard to trait anxiety rather than to state anxiety (see Belzung & Griebel, 2001; Lister, 1990).",background,neutral
37,6669,77cc5c7417526334a60494acd658dcbf377cae1d>ced7e3c1f9c912dca5751664c86a7587b58b0854_5,explicit,"Poultry, especially turkeys, are extremely sensitive to the toxic effects of AFB1 (Rawal et al., 2010a; Carnaghan et al., 1966; Arafa et al., 1981; Giambrone et al., 1985; Huff et al., 1986; Kubena et al., 1995; Klein\net al., 2000), which was first demonstrated when this mycotoxin was discovered as…",background,neutral
38,1791,0ab03e9a01130305934265780f883a2edc0ca792>f10b9fa71de2ce784c6f6f13d6e10d4b65f8d23d_1,explicit,"5-HT3A receptors also exhibit inwardly rectifyingmacroscopic and single channel current-voltage relationships, slow desensitization kinetics, and substantial Ca(2) permeability (3).",background,neutral
39,1874,be46e82ae7c333154b938b142231d693ff1e2277>e696b4d476e796f3594aec9c8dedf2f864b0601e_1,explicit,"Data on the occurrence of the principal mycotoxins on foods and beverages are increasing due to the availability and use of modern and sensitive LC–MS/MS and GC–MS/MS methodologies suitable for simultaneous determination of mycotoxins (Capriotti et al., 2012; Rodríguez-Carrasco et al., 2012).",background,positive
40,4057,ec6c61a06407c64b6ad3ec7f096566f361acf038>7a4127d4a914a9f4cdcb3f45407d3a8a98f29447_2,explicit,Comparisons between EMG signals recorded with a current and a traditional potential amplifier demonstrated the validity of current recordings [11].,background,positive
41,3919,c14687575d73745afea49899565009f12ae62dfb>5e57b8879a83e91af5daef8737ccda0c9556fd7e_11,explicit,"We propose to use a family of densities parametrized by functions belonging to a Reproducing Kernel Hilbert Space (RKHS) HY with positive semidefinite kernel k (Canu et al., 2006; Fukumizu, 2009; Sriperumbudur et al., 2017).",method,neutral
42,5585,46865a7d91b8b6ac7360d4e6a181e29a76d0111f>7fdab2d31c2712734271c67dd3e3decdcf9f6139_4,explicit,"More specifically, system quality can directly or indirectly predict individuals’ perceived benefits from using an IS [19, 21].",background,neutral
43,5371,39a72ec7324c20475ddc0f2b123e22e761168f51>de87ec6d9526a0d619f3306ac9c7822d30009d0f_1,explicit,"Several studies have focused on the fabrication techniques that create a gradient in pore size along the tube wall [12], combining multiple manufacturing methods in order to increase the level of manipulation in scaffold micro-structures [13].",method,positive
44,5682,0021ea82506c8ad38b459cf2fbd42fc42b062fd7>11a5f833bef73720e1c85253578a92a99cbdf35e_7,explicit,"MD simulations show atomistic models of many stable misfolded hairpins, triplexes and GQs (60,61).",background,neutral
45,1664,c68079dc32c215493a5cfccbe992423967c071b4>c9325781a4474bd3cc8b2af8d4c3c1618b5dcc57_0,explicit,Haemaphysalis longicornis ticks have been reported to be associated with the transmission of SFTSV (Sun et al. 2014; Jiang et al. 2012; Yu et al. 2011).,background,neutral
46,6189,a0835424eda9eb03eafdf7701b57bf40919c3f39>b8156e53735f8fb35b64351d8366ae410dcc10ec_0,explicit,"Our results concurred with a previous observation in NIH 3T3 cells during adhesion to FN (31), but contrast with the finding in HeLa cells during adhesion to gelatin (44).",result,negative
47,2988,ca2d192c63a4088efa5b48e5b5ffe31ae5a2f772>cb6b33998aaa349fbc8755114c92c29e024c313c_3,properNoun,Alignment with sequences deposited in the RDP and GenBank-EMBL databases showed that the sequences of all of the strains were most similar to the G. amarae SE-6 sequence (accession no.,result,neutral
48,2073,0c756adaec2279fc7270610fcd44d0850de1240a>d23572e680528d1cda929ec50d444afedbb3df82_1,explicit,"The spike protein of CoVs is a membrane glycoprotein that contains important antigenic determinants and neutralizing epitopes and plays a key role in mediating the entry of the CoVs into host cells through receptor binding and membrane fusion (Cruz et al, 2008; Sun et al, 2008; Li, 2015).",background,neutral
49,7169,4cbde39dfc35a87f53d8e809cdece917b95a8b91>ac6711823efec1eb57326e6f5767aab70c7066cd_2,explicit,"Importantly, nosocomial candidemia is associated with an unacceptably high mortality ranging between 30% and 50% (Gudlaugsson et al., 2003; Wisplinghoff et al., 2004; Zaoutis et al., 2005).",background,neutral
50,6926,86ec0bb292a33eeec637eb876e2e872e979c3aed>b84b2f4d6372d8be59d1ed1e6c26f0869ac8b8ee_3,explicit,The loading values are arranged in such a way that the changes of the properties of fluorophores can easily be caught throughout the cooking kinetic of meat samples (Boubellouta and Dufour 2008).,background,positive
51,925,ed8efdf7a7ebf78652e74ff56cc8ffd39fc7216d>d8d8ff0e4bb34d812807de4a5f7ce5dac7ea58f6_9,explicit,"Activation of both the Jak/STAT and MEK/ERK signalling pathways has been implicated on IFN-γ-induced iNOS expression (Blanchette et al., 2003; Park et al., 2005; Shen et al., 2005).",background,positive
52,3586,4b40bf5ea0a2ded9d1f651c4d07bd5a5ab04fc73>daf678e8c63a4971516cf163fdd8178f3ae6b832_8,explicit,Matthews et al. (2002) determined that 3–4 days monitoring were required to accurately measure MVPA [5].,method,positive
53,7807,73022204cb23bb61861120a3d60d19c50c75c58a>10add238d07527785df2919e71f7f8c9dc230d0b_1,explicit,Its NMR data (Tables 1 and 2) also showed great similarity to those of AGI-B4 [7] except for a change in the chemical shift of H-2 (from δH 4.,result,positive
54,5752,e77815d72101c5a4e627622a8f0838dc196cb092>637d647e61a802ea3b6fba2b97e6573edc30b02b_1,explicit,"We obtained 658–667 bp of mtDNA control region sequences for each species from published data sets (Kulikova et al. 2005, 2012; Peters et al. 2005, 2008, 2012b, 2014; Lavretsky et al. 2014; Table S3, Supporting information), supplementing these data with new sequences.",method,positive
55,379,71dac16832f967772481ccf241fab4afbdc006c7>5637b36d92ca7731ba8b62bac07b8571e97e0ece_1,explicit,"This is possible because the generation time is shorter, the genetic material can be manipulated easily and the cultural conditions can be optimized easily (Gupta et al., 2004).",background,neutral
56,979,c14687575d73745afea49899565009f12ae62dfb>5e57b8879a83e91af5daef8737ccda0c9556fd7e_0,explicit,"We establish consistency in the well specified case by generalising the arguments of Sriperumbudur et al., 2017 to the vector-valued RKHS.",method,positive
57,4616,c3a377cc0e4d3b649324edc90321a3fb7ebd2b85>16dce7476b4739f3a5ffea731a7abdfac4281089_0,explicit,"Pre-intervention survey data (n=65) was collected during the first week of class and postintervention survey data (n=65) the last week of class using the Mediterranean Diet Quality Index (KIDMED) developed and validated by SerraMajem et al.(10) The nutrition intervention was based on the MD as a weight management guideline and incorporated assigned readings, article reviews, recipe analysis, weekly discussion forums, asynchronous presentations, writing assignments, and exams.",method,neutral
58,2234,f9e9bef98a81a43ce7b700822e03423273186029>7b2b2256858a4d7d4a273db9dd3a643b2fadc055_4,explicit,Data derived from Rosengaus et al. (1998) was used to compare the survivorship of I. schwarzi to that of Z. angusticollis following exposure to masscorrected doses of conidia.,result,neutral
59,7271,f00e835858e99dc7ffe5d6c67d03cee7aeeb5f6a>a17e73417623fd5adb648de6c039e26c78f68e4d_2,explicit,"First, there is no further increase in the percentage of time the membrane potential spends close to threshold, as the average membrane potential 〈V〉 becomes almost independent of 〈I 〉 (see Figure 3B; see also Holt & Koch, 1997).",background,neutral
60,6314,b25d7a9c8a56ec75dde1b688c495fe47538cdc22>a3203628724d525bf4ff619488b25918443af4d6_0,explicit,"Similar results were obtained by Chiarella and his colleagues, who compared single and multiplex immunization strategies and showed that the latter was the most effective [34].",result,positive
61,4326,745ed8b94bf76fb4c915306512ecb5abc76900dd>43afb2f226d2f5d4bf72c5975a58234ec96074c3_7,explicit,"They demonstrated by in vitro and ex vivo studies that ATP1A1 mutants showed loss of pump activity and strongly reduced affinity for potassium, causing inappropriate depolarization of the cells (Beuschlein et al. 2013).",background,neutral
62,552,7c60939db67859b58fa06121e8e2635f727c7cc3>19cda7c1970231355c5bf648530e2038302c3710_0,explicit,"In barley roots, using GGT inhibitors in association with the thiol oxidizing molecule diamide resulted in a net glutathione extrusion and accumulation in the extracellularmedium (Ferretti et al., 2009).",background,neutral
63,3915,bebb742e4346443ff1e54baee1b9a4bebfda1489>73784cc9ef59ef7d6700e0c1c1c31462b5d18915_0,explicit,"Few studies demonstrated the importance of alexithymia among suicidal patients, but the results were not consistent (Sayar & Acar 2003, Hintikka et al. 2004, Iancu et al. 1999).",result,negative
64,1843,2644de0ab299a7fd015810529773879c6e1120f4>c5faa674df8fe81d17ec2537b865045c20d79990_0,explicit,"These new scenarios require the use of different scales (nominal or ordinal, as opposed to ratio scales [12]), and as such will mean using different metrics on the databases.",background,neutral
65,892,922093525a45033663049e16236a2309f0f8c40c>108694d5b1fd1f48ca933ad8720b067689448fd8_1,explicit,"Exercise has an important role not only in promoting general health but also in the prevention and treatment of various kinds of ailments, such as mood disorders (Agras, 1995) and constitutional hypotension (Duschek and Schandry, 2007).",background,neutral
66,6402,300df68391d29db116971e63c170f088e2628229>8c1918c30664a115d328167709bab92ac399a2dc_3,explicit,"Several authors have questioned the stripping procedure as it may be associated with excision of ovarian tissue adherent to the cyst wall, with consequent loss of\nfollicles (Brosens et al., 1996; Donnez et al., 1996).",method,negative
67,5658,82c48f97cddf0c230b6c4c787e034ff045756caa>ee179b197461d4bbb82a7ee7cc0ac407424ecdd2_0,explicit,"We used 12 SRNs in each condition, mirroring the number of subjects used by Slobin and Bever (1982).",method,positive
68,2471,82db6f6a0fa03c187574039bd04400bfb5d88e51>6974b584cccb00cf5a1839b21a7eda1f59896cc2_0,explicit,"Sunitinib is one of several agents, including sorafenib, bevacizumab, and temsirolimus, which target the inhibition of pro-angiogenic growth factor activity and have shown favorable results in clinical trials against metastatic clear-cell RCC [15-17].",background,neutral
69,7939,33e6eeec4cd55d49a355d41f585e736e616105ed>09e15bb266da86d0a9525d2a94ac0b38f0b53b88_2,explicit,The Pascal VOC Part dataset [3] contain ground-truth part segmentations of 107 object landmarks in six animal categories.,background,neutral
70,1999,599de37e6628fd9e2f42eff08de73e85fc9e3e10>d55c95cedf9904a2776b682518c24b4d4d96bec7_7,explicit,"…fabric is a quasiperiodic fabric with a small (1–5 km) characteristic wavelength, and hence arises from deformation of a layer of smaller effective mechanical thickness than the longer-wavelength (5 to >30 km) folds [Hansen and Willis, 1996, 1998; Phillips and Hansen, 1998; Ghent and Hansen, 1999].",background,neutral
71,6230,fb2a53bca2d6b775da81ee734ead9ca144fffcc6>e5f32eea205dafc42b7b4d44813b6ffe8c7f8d35_1,explicit,"…the female skeletomuscular system\nFlightlessness of females of Geometridae is usually linked with a specific set of ecological traits (Snäll et al. 2007; Wahlberg et al. 2010) and also reflects some general trends of flightlessness in pterygote insects (Roff 1986, 1990; Wagner and Liebherr 1992).",background,neutral
72,888,31fead0755b942731c3fd4b1ec58ea574a0d87f5>e0acfce92b7f2e1fd8a16ba75165c563706eca26_0,explicit,"Force feedback (FFB) has been shown to increase the usability and to decrease the cognitive workload during the surgery, as reflected in faster learning curves (Narazaki et al. 2006; Okamura 2009).",background,neutral
